appid,recommendationid,review_text,voted_up,timestamp_created,votes_up,votes_funny,weighted_vote_score,comment_count,playtime_at_review_minutes,playtime_forever_minutes,steamid
2508780,203286060,Really Sweet Game,True,1756679882,0,0,0.5,0,503,5919,76561198293924517
2508780,203292016,peak.,True,1756688681,2,0,0.52630537748336792,2,752,8014,76561198152690286
2508780,203052638,"Great Remake keeps the vast majority of  the charm of the original. However, changing the names of some of the characters was a tad weird and some of the VAs don't capture the original personalities of their characters from the DD game, but Felix's VA did him perfectly. Some of the music from the original game has also been changed or removed, the new towns theme doesn't suit Zephyr town as much as the DS one did but the remastered house theme is amazing. The movement feels just as crisp and nice as the DS version was and the addition of a glider is a very nice touch. overall a very faithful remake that expands the game with just a few questionable design decisions but very minor ones in the grand scheme of things.",True,1756394121,0,0,0.485685080289840698,0,349,3432,76561198086603970
2508780,204376071,"Grand Bazaar was my childhood game, I was so happy when I found out that it was getting a remake. Anyways, this game introduces additional new mechanics as well which I'm pretty happy about (especially about the bazaar aspect itself) though I wonder if the rival events from the original game still persists here? I haven't played enough to find out the answer this question. Either ways, I definitely would heavily recommend this game as an introductory game to the franchise. I am a big big fan of this game.",True,1757910177,0,0,0.5,0,509,1334,76561199089200800
2508780,203255487,Great game so far. It really captures the feeling I got playing the older titles on the DS perfectly. If you have been a fan for a while or even a new comer I believe that you will like this game. Progression can be a little slow at times but that's part of what makes it feel more meaning full. Character portraits are great and the fully voice acted cut scenes add a layer of depth to the game. I hope that they continue this trend moving forward with new games and the remakes because this one blows the newer games out of the water. I felt like the previews game Pioneers of Olivetown was trying way to hard to be Stardew Valley but never quiet pulled it off. This is is more inline with their past games.,True,1756648731,0,0,0.5,0,557,1730,76561198067798963
2508780,206236423,good cozy game,True,1759982206,0,0,0.5,0,668,880,76561199835053905
2508780,209634996,I never thought I'd enjoy being a retail worker this much,True,1763572821,0,0,0.5,0,193,259,76561198077575034
2508780,203195107,Enjoying more and more the more i see little details that make it fun,True,1756573618,0,2,0.454545468091964722,0,260,966,76561199075141060
2508780,203336761,"You can double jump, super harvest, and even name your cow Science and your chicken AK-47. What more could you possible want in a farming game? and....there's happy energy and you can say hello to people without interacting with them. so good...",True,1756750904,24,7,0.632300674915313721,0,488,9011,76561198106530209
2508780,204173836,Just let me date mayor.,True,1757698507,0,1,0.5,0,257,1435,76561198107096715
2508780,206167422,good game,True,1759898865,0,0,0.5,0,276,1666,76561199006711060
2508780,210748785,This is a very fun game.  I have enjoyed playing through it and both the farming and racing aspects.  And of course pushing cows.  And the sounds they make are adorable.  It is a nice time waster that doesn't feel like you're really wasting time.,True,1764129270,0,0,0.5,0,15,402,76561198113850888
2508780,203016304,fun,True,1756340537,1,0,0.492618799209594727,0,172,3866,76561198029669699
2508780,203006892,Cute and cozy game. Windmill mechanics is bothersome. 7/10,True,1756327856,2,0,0.512658238410949707,1,187,2468,76561198420289390
2508780,203070846,"Love everything about this game so far. I can't wait to dive in, my absolute favorite parts so far is the graphics and the jumping mechanic when farming.",True,1756413568,0,0,0.5,0,111,1560,76561199573110342
2508780,203029712,"Such a good remake of on of my favorite HM/SoS games! Now if only they could remake Animal Parade, A New Beginning, Tale of Two Towns, and Sunshine Islands",True,1756363414,3,0,0.522791087627410889,0,238,1908,76561198142954675
2508780,203864293,Please make it able to play on Geforce Now Malaysia,True,1757325685,0,0,0.5,0,83,83,76561198239459724
2508780,203143987,sunshine islands next please i beg of you,True,1756508703,1,0,0.476682305335998535,0,638,5529,76561198796613066
2508780,203221706,It was worth every single penny!,True,1756603585,0,0,0.5,0,666,4472,76561198010187717
2508780,203233246,"I'm new to this series, and all I can say is, ""I really enjoy playing this game after hours of work.""

This game is very fun and relaxing, but there's a bit of a catch when fishing. I don't hate it, just a little annoying when the durability of the fishing rod depletes quickly.",True,1756620535,0,0,0.5,0,855,4245,76561199048373688
