appid,recommendationid,review_text,voted_up,timestamp_created,votes_up,votes_funny,weighted_vote_score,comment_count,playtime_at_review_minutes,playtime_forever_minutes,steamid
2296990,178694575,good game needs more black women,True,1731168347,2,2,0.415940672159194946,0,105,105,76561198388550538
2296990,179401051,"Very fun short experience, roughly an hour to an hour and a half. Play with a significant other or best friend if you're sad and single like me.",True,1732066004,0,0,0.5,0,162,162,76561198416071998
2296990,175638797,"A fun, cute standalone entry in the series with a wholesome end for once. Does not require playing the others. I like this take on the series' formula with multiple levels of success.

Lots of complaints on shortness but you're looking at less than $2 an hour for an actually fun game if you're a puzzle solver. If you aren't a puzzle solver then you get even more game for your money lol",True,1727123704,0,0,0.5,0,158,296,76561197986896240
2296990,179318740,"After completing the entire Sega at 100%, I’d say this bonus part of the game is just okay. 

It’s short and relatively easy to complete. I was hoping for something more, perhaps a teaser, but it felt like unrelated bonus content instead. That said, if you enjoyed the previous games, you’ll likely still find this one enjoyable. 

Unlike my previous reviews, I would caution impatient players, but this one is pretty stress-free. However, if you’re aiming for ""Gold,"" the first encounter can be quite frustrating.",True,1731954834,0,0,0.5,0,161,161,76561198390264276
2296990,168179806,"This one was a bit shorter than the other games, but to me it elevated it.

It was nice, simple and well crafted.

The only sad part is that i want more.",True,1719335239,0,0,0.5,0,101,101,76561198136759727
2296990,156424222,the puzzle was good i love how this actually ruins the friendship lmao my friend went gordon ramsay level mad at me,True,1705799109,0,0,0.5,1,116,177,76561199523861116
2296990,177354909,Very nicely made. A litle bit short but for the price it is very good,True,1729365392,0,0,0.5,0,153,153,76561198350376088
2296990,182450520,Best coop franchise series made,True,1733868497,0,0,0.5,0,144,144,76561198043305737
2296990,194181329,A friend of mine gifted me this game. We enjoyed it and recommend for really anyone.,True,1746332677,0,0,0.4920634925365448,0,106,106,76561198259630538
2296990,193791762,експедиця,True,1745864890,1,0,0.513812124729156494,0,128,128,76561199204955474
2296990,200107217,"Very nice game, one of the best of the serie, its very short but very fun",True,1752870241,1,0,0.523809552192687988,0,127,127,76561199019346034
2296990,175429872,I like the part where me and my friend kept getting me thrown into shark infested water,True,1726899472,0,0,0.5,0,144,144,76561198353116262
2296990,156000950,"A bite-sized entry of the well-known asymmetric coop series. 3 trials and 2-ish hours of playtime, give or take (less if you don't retry for a better score). I quite liked the ability to swap roles between attempts at the last trial - very good for ""you do that if you think you'd do better"" kind of situation.",True,1705274252,0,0,0.5,0,114,114,76561198025072099
2296990,194314118,"Review for We Were Here Expeditions: The FriendShip (Free)
🕹️ Playtime: 1–2 hours
👍 Rating: Very Positive

""A clever, communication-driven co-op game that tests your friendship in the best (and funniest) way possible!""

We Were Here Expeditions: The FriendShip is a short and sweet co-op puzzle game that revolves entirely around communication and teamwork. You and your partner are placed in separate locations and must solve puzzles by describing what you see and listening carefully to each other. It's a fun and often hilarious experience, especially when you think you're being clear—but your friend hears something completely different.

The game offers just the right amount of challenge without being too stressful. It's ideal for friends or couples looking for a bonding activity—or for testing how well you actually work together. And since it’s free-to-play, it’s a fantastic introduction to the “We Were Here” series.

Pros:

Unique puzzles focused on voice-only communication

Great for building (or testing) friendships

Fun and funny moments guaranteed

Easy to learn, quick to complete

Free-to-play, no commitment needed

Cons:

Very short—only takes about an hour or two

Requires a friend to play (no solo option)

Limited replay value once you know the solutions

If you're looking for a quick co-op game that combines puzzle-solving with a lot of laughs (and maybe a little yelling), The FriendShip is a must-try. 🎙️🧩😂",True,1746480050,0,0,0.5,0,6,6,76561198930024627
2296990,167238448,i'm alone now,True,1718224961,0,0,0.5,2,72,72,76561199522267463
2296990,159589618,"I didn't find anyone to play, but the game is beautiful :)",True,1709274432,0,0,0.5,0,6,76,76561199107131550
2296990,166123627,"It's fun but would have appreciated more puzzles, the game was really short.",True,1716754744,0,0,0.5,0,131,131,76561198928810315
2296990,155943561,"Was a good game, medium difficulty. Took me and my friend 2.5 hours to finish without using any hints. Got the game for 2.99 CAD and cant complain.",True,1705211957,0,0,0.5,1,156,156,76561198159820048
2296990,208506030,"I drugged my friend and then crushed them with a boat, 10/10 game of the year",True,1762376136,0,0,0.5,0,157,157,76561198212416667
2296990,163570801,"This was a nice addition into the series. Not as long as the other games but the price tag is very reasonable considering. Took me and a friend about 100 minutes total, and we had a wonderful time doing it.",True,1714064505,0,0,0.5,0,103,103,76561198273650895
2296990,167970239,"It was fun, I enjoyed it but way too short and the puzzles are way too easy to solve, it feels more like it was made for kids. 

The other WWH games are much more difficult,

 Absolute Recommend for 4 bucks.",True,1719110887,2,0,0.545454561710357666,0,126,126,76561198046794870
2296990,203821236,"For the price of a cola, you get a funny coop game that last the time you take to drink it. 
Important: Your friend also needs to buy a cola for himself, so tecnically, for 2 colas.",True,1757271816,2,0,0.548120081424713135,0,81,81,76561198076433383
2296990,156302724,друг сука оставил на причале,True,1705678777,0,0,0.5,0,103,103,76561199474480748
2296990,176293714,I think I might have a chance at the One Piece guys.,True,1727970308,0,0,0.5,0,108,108,76561198048560633
2296990,177118118,"Big Big fan of the game and especially the Ending of the Game impressed me and my coworker ... as a Developer i know that sometime feature like this wont be implemented and its light up my day! 

Sadly a bit to short, but i really like the riddle games and the part to figure out how the mechanic works",True,1729023595,0,0,0.5,0,110,110,76561198245274500
2296990,189476188,"THE GAME IS LIKE AN HOUR LONG AT MAX, DO NOT PAY FULL PRICE FOR IT ALTHOUGH IT WAS PRETTY CHILL SO YEAH",True,1741219283,1,0,0.523809552192687988,0,142,142,76561198334721705
2296990,188824540,It was sm fun! I loved it.,True,1740606749,0,0,0.5,0,81,81,76561199114971362
2296990,183639552,"literally no idea why all the reviews state it took them 2 hours to complete.
i sat in the main menu for 10 minutes and part way through, got food from my fridge and microwaved it which probably took like 5 minutes and we finished the game within 1 hour and 10 minutes.

the game is small
our communication skills with each other suck as well
how did it take everyone 2 hours i do not know

5/5 stARS would recommend",True,1735122643,0,2,0.5,0,84,84,76561198298694559
2296990,196659176,Good,True,1749332528,0,0,0.5,0,131,131,76561199590673659
2296990,202194694,Fun!,True,1755278302,0,0,0.5,0,103,103,76561199056879415
2296990,201812073,FIX YOUR SERVERS PLZ </3 this game looks so amazing but cannot pass first puzzle. servers need repair hella,True,1754791131,0,0,0.476190477609634399,0,108,108,76561199011435798
2296990,189692310,really fun :) got bronze silver and gold,True,1741445897,0,0,0.5,0,138,138,76561198065551200
2296990,179351749,"Es un buen juego, muy muy corto, pero bastante entretenido. 

Se disfruta bastante 

No le pongo una mejor puntuación solamente porque dura poco, pero, da sentido también por su precio

8/12",True,1732001449,0,0,0.5,0,115,115,76561198026463481
2296990,209233173,"In a <2-hour package you get three pretty compelling puzzle mini-games that capture the best elements of the 'We Were Here' series.
All three manage to feel pretty satisfying through good, consistent, and engaging tests of effective communication and puzzle solving skills. The last puzzle hits a tinge of frustration due to a middling implementation of a platforming section in an engine clearly not meant for it, but everything else was fun!
Strongly recommend, especially as an entry point into the series to see it at its best, especially with the low price that's on offer.",True,1763163404,0,0,0.476190477609634399,0,111,111,76561198053657829
2296990,172904619,"i was kind of scared the whole time

good game tho!!!",True,1724290119,0,0,0.5,0,86,86,76561199100726038
2296990,160659944,"Perfect game to loose ur mind over your co-op

[spoiler] No honestly, it was fun but no fun [/spoiler]",True,1710588885,0,0,0.5,0,120,120,76561198265498243
2296990,197453388,cute game to play with ur couple,True,1750163994,0,0,0.5,0,121,121,76561199379263084
2296990,165836497,I Was Here,True,1716359058,1,0,0.523809552192687988,0,158,215,76561198296916276
2296990,161919778,"Fantastic game. 
Short with only three puzzles but they all straight forward. Not obvious at first, you may fail once or twice but certainty not discouraging. The fun and trouble comes from the interactions with your partner which is exactly what this game should be about. I would have payed full price and still loved it.",True,1711931106,1,0,0.518828451633453369,0,92,92,76561198045500061
