appid,recommendationid,review_text,voted_up,timestamp_created,votes_up,votes_funny,weighted_vote_score,comment_count,playtime_at_review_minutes,playtime_forever_minutes,steamid
1324350,193472028,its good game and but this game need optimization,True,1745493936,0,0,0.47413790225982666,0,21,34,76561199737082790
1324350,140052867,racing golf turbo,True,1686758078,1,0,0.406630039215087891,0,123,254,76561199198449525
1324350,163615896,7/10 good fun,True,1714133561,0,0,0.5,0,125,125,76561199473642293
1324350,120957466,"Almost Plays like Rocket League. I have not leveled up enough to get the specials.

I think if this game had a track builder it would be awesome. Nothing fancy. Just players get to select power ups or sand traps, ect. And the track lays them down (in a current map)

The Power Slide (from Rocket League) is not continous. It is like a quarter slide and stops so you can't really slide on the ground.

No 'side flips' like in Rocket League.

The hover mode is really cool though.

Not enough buttons on my controller after mappin RL settings.",True,1661025285,0,0,0.5,0,26,26,76561198050860804
1324350,141008207,got it for 34cents on kinguin 96% off! absolut worth it :ZAT_Correct:,True,1688166224,0,0,0.437711030244827271,0,90,704,76561198088011279
1324350,120130049,It's basically Rocket League where you HAVE TO chase the ball,True,1659737288,0,0,0.5,0,47,47,76561198024015232
1324350,154898116,Golf if it was good,True,1704031813,5,3,0.527182221412658691,0,15,55,76561198244593590
1324350,162439558,"Would be cool if the ball isn‘t aligned to the wall vut to the hole - and hitting a hole in a 30° angle shouldnt throw the ball vack in the same angle on at the same angle. Otherwise the game is pretty cool.

PS: Having the ball stay stay still in a 45°+ angle is weird haha",True,1712522173,0,0,0.5,0,144,246,76561198075508795
1324350,203578298,good just needs more players or to go free to play,True,1757052967,0,0,0.5,0,77,86,76561198164525755
1324350,120059548,I've only played it for a half hour but so far its a blast! The maps are really nice looking. Recommending it to my friends today!,True,1659632769,4,0,0.486125379800796509,0,27,27,76561198868445663
1324350,165670209,"game is pretty fun, but doesn't have that much players meaning i can't get the full experience i'd like to get from this game.

im positive the game will pick up and get a good amount of players.",True,1716123150,0,0,0.5,0,93,93,76561198239098590
1324350,162815614,"Comparisons of this game to Rocket League are inevitable but IMO a bit unfair - it's much more akin to something like Sonic Racing. But anyway, here's a lovely new game where you use a car to try to get a ball into a golf like hole by racing over fairly long circuits against human and CPU opposition. 

Like Rocket League, what seems a simple concept becomes actually quite intricate and deep once you fathom all the car control nuances and tricks. Easy to play but quite hard to master, and actually win. 

Similar to Rocket League your performance can be enhanced by pickups you earn mid-race and also rewards for achieveing certain goals, the latter of which are permanent and swappable at your bidding.

You can also be rewarded by a large range of cosmetic items which don't improve your performance at all but make you feel cooler, a bit like in Rocket League. 

Unlike Rocket League it's not so easy to find human players on the servers at the moment but that is getting better recently I see, so you'll probably have at least a couple of human players in an online game, with the rest filled by AI bots, who, unlike Rocket League do provide some challenge at first. Unlike Rocket League, there are 8 racers in a normal match. 

Playing on your own with no human competition is a bit reminiscent of Rocket League in that it might be useful practice at first but soon gets boring and is very unfulfilling. The game really relies on the competitive edge provided by other human players, in the same way that Rocket League does. 

I have to appreciate the graphics, mechanics and production values of the game, it's very nicely put together using a nice balance of cartoony graphics and physics while forcing you to feel immersed - Rocket League-like - in the coliseum of competitiveness. It definitely has that 'one more game' appeal that games like Rocket League offer, as long as you can find other players. 

So a big thumbs-up, good fun game. But as I said at the start, not really comparable to Rocket League, much more like Need for Speed Hot Pursuit.",True,1713036727,3,2,0.54356849193572998,5,91,104,76561197970611768
1324350,120057113,"I have played exactly one (1) multiplayer match at the time of writing this review. The parallels to Rocket League are obvious. I have great news: This does not play like a Rocket League clone, it does not feel like all it's trying to be is Rocket League. 

This game, somehow, feels like legitimately playing golf with a rocket car. Bunkers and rough actually slow your ball. The physics are weighty, the car has momentum that feels good. Controls felt great, the battle-racing aspect felt like a very comfortable and familiar backdrop to the core gameplay of just trying to get that ball in the hole. Instead of feeling like ""Wish I was Playing Rocket League"" this game feels distinct, fun, and unique.

Really looking forward to playing more, and strongly recommend giving this game a chance.",True,1659629590,11,0,0.591379463672637939,0,12,30,76561198066709937
1324350,137143743,Rocket League,True,1682209852,5,0,0.540565848350524902,0,16,16,76561197972089936
1324350,144879929,the controls makes my nails bleed. but i like the idea,True,1692823044,0,0,0.5,0,54,85,76561198442345479
1324350,120093729,"This is dangerous rocket league and golf are both rage-inducing as it is and sprinkle a little Mario Kart in there and you have yourself a game that will most likely cause you to break something. This game will end friendships 

Have not broken anything yet love the game so far. This is just the beginning can't wait to see what this game will become.",True,1659685258,1,0,0.5,0,25,53,76561197998154675
1324350,162222567,Really cool racing golfing game. Cant wait to have more time to get back into it.,True,1712273881,0,0,0.5,0,9,9,76561198316710728
1324350,126738258,"This game looks, smells, and sounds like Rocket League, but it's really its own beast and a ton of fun in its own way.

Aside from powerups you don't really interact with the other players so you really only have yourself to blame most of the time, which makes insanely fun to play with friends.

In a way I've had way more fun with TRG than I've ever had with RL, not because it's a better game but because it's an entirely different type of game.  RL is a sweaty competitive game, whereas TRG is a game where you can kick back with your buds, have a beer, and talk smack and laugh with your friends as you all struggle to sink the ball.

Powerups and cosmetics are mostly free to unlock, I think there is going to be some seasonal content, not sure if that will be paid, but it really feels like the ""good old days"" of RL before they sold out to Epic Games.",True,1669341667,0,0,0.5,0,46,69,76561197968326810
1324350,130950813,"This game is incredibly fun and the only thing I want to do is play it with a huge lobby of my friends, but sadly it's so expensive to ask each individual person to buy a game for $18 in order to fill up the lobby. If this game was able to go on sales that brought it under $10 USD, I'd be much more of a salesman for people to try the game. This game seems designed to have friends make other friends buy it (Like Terraria, Golf with your Friends, Among Us, etc) so the price point feels steep. 

Besides the pricing, as a non-Rocket League player I think the controls just feel super good and the maps are super fun to both look at and drive around in. The progression system for more powers didn't look grindy at all, seems like I could unlock everything I wanted within 10 hours of playing. The game is fresh enough as a golfing experience that it's fun to play when I'm sick of other party games involving it, and it satisfies my racing need with enough mario-kart variance that keeps me from getting overly competitive and salty. 

Check it out when it's on sale, or if you have the xbox game pass!",True,1673844696,0,0,0.5,0,69,69,76561198055074622
1324350,166116323,Really fun. I wish the aerial mechanics were more versatile like Rocket League. If they added air roll and directional air roll that would be swell. Also it would be fun if they added the option for ball collision in private matches,True,1716746874,2,0,0.523809552192687988,0,151,836,76561199191074998
1324350,120581025,Haven't played much but its very fun thus far.,True,1660428600,0,0,0.5,0,15,99,76561198047791738
1324350,140922015,"If you like Rocket League, Golf and Super Mario Kart you'll love this.. it's so much fun and easy to master. Me and my wife Love playing this game online with randoms and i am very excited to see what future updates will bring to this already great game.",True,1688065434,0,0,0.5,0,99,943,76561198000765663
1324350,120091564,"Zero microtransactions (so far), cross-platform, rocket league vibes. No cross party tho (yet)",True,1659681033,0,0,0.5,0,59,117,76561198042160185
1324350,141959070,I bought 15 copies of this game to give to all my friends for less than $10,True,1689219241,0,1,0.5,0,66,99,76561198089614158
1324350,142912605,6/10,True,1690486543,0,0,0.5,0,42,42,76561198068258511
