appid,recommendationid,review_text,voted_up,timestamp_created,votes_up,votes_funny,weighted_vote_score,comment_count,playtime_at_review_minutes,playtime_forever_minutes,steamid
2544760,197564750,Wish there's more kuroinu series,True,1750276511,0,0,0.5,0,58,149,76561198160869321
2544760,149682310,"The game: 600MB
The patch: 4,7GB

So you know it's a good game",True,1699321503,234,135,0.900724530220031738,0,5,1231,76561199059850836
2544760,149692236,"[code]A review copy was provided by the publisher, [url=https://store.steampowered.com/publisher/shiravune]Shiravune[/url].[/code]
[code]Placeholder review. Follow [u][url=https://store.steampowered.com/curator/38444643/]my curator page[/url][/u] and subscribe to [u][url=https://lgreviewers.substack.com/]my blog[/url][/u] for more reviews of saucy games while I finish this review.[/code]

[h1]Hide Your Wife! The Black Dog Mercenaries are Back![/h1]
[b]Kuroinu 2 Redux[/b] is, as you may imagine, a remastered version of the original sequel of Kuroinu. The story is as dark and engaging as ever, featuring a new villain protagonist who belongs to the same band of mercenaries that the MC of the first VN led. It's as hardcore as the [url=https://steamcommunity.com/id/Nikkunamesu/recommended/2348170/]prequel[/url], so give it a shot if it's up your alley.",True,1699341268,6,0,0.438017755746841431,0,49,49,76561198137722104
2544760,149737884,this is also literally just like my japanese animes!!,True,1699410343,5,6,0.431307107210159302,0,23,80,76561198025053469
2544760,150276936,The art is great!,True,1700226338,1,0,0.5,0,88,88,76561198317918085
2544760,149700420,My friends made fun of me because I launched this game without going invisible and it said I only played for 5 minutes :(,True,1699358223,35,121,0.735162436962127686,0,123,341,76561198040354675
2544760,149772933,"Only been a handful of months after the translation of the first game and we already have 2, hopefully this means we can get other liquid games translated such as Mashou No Nie and Sei Dorei Gakuen.",True,1699470557,11,0,0.622877061367034912,0,128,310,76561198038788566
2544760,152654477,So much better than the animation!,True,1701444471,1,0,0.5,0,183,703,76561199488678344
2544760,149681199,"[b]""You know that a VN will have good sexual content when the censored version needs to cover half of the girls' bodies with shadows because even their basic outfits are too lewd.""[/b]

[h1] Review [/h1]
Visual Novel of the Nukige genre that serves as a sequel to kuroinu, continuing the story of revenge and cruel devastation of the first installment but after a few years and with new characters and an artistic section with more modern designs but keeping the rawness of the scenes accompanied by high sexual content.
The story of the game focuses on the invasion of the towns by Derek Rondo in a dark fantasy world with elves, witches, dwarves, etc. And how this with his army is devastating places, killing the villagers and submitting as sex toys to female characters either for personal use or as a reward to motivate his army or to bribe high commanders, the game as such does not have a really deep story since being a Nukige focuses only on giving excuses to meet new female characters to later have scenes of sexual type with them.
Most of the story of the game is linear [spoiler] until you get to know the 9 main girls [/spoiler] from there the game lets you choose one of the girls to advance in their story and get their scenes and then their end, since it does not let you continue with the other stories once you finish one, you have to have a save with this choice so you can see all the endings of each girl.
The game also has small bonus stories, such as alternative scenes of the girls of this installment but also with a small compilation of some of the events that occurred in the first installment, which gladly extends the duration of the title.
As for the graphical aspect gives a great leap in quality, offering a more modern character design and costumes more lewd, plus more elaborate and detailed backgrounds. On the part of the sound section maintains the good level of the last installment with excellent voice acting for all characters with a tone of voice appropriate for the personality of each character and good interpretation of emotions.

🔞[b]sexual content[/b]
*You need to install the patch from the publisher hosted on Johren
The main reason for acquiring this game is its high amount of sexual scenes, throughout the course of as we move forward in the story we will meet different ""heroines"" which in one way or another end up serving as sex toys, these scenes are mostly of the genre of non-consensual sex combined with other common fetishes such as; orgy, creampie, rape, gangbang, but also with other small contribution of other fetishes such as futanari or Femdom. The sexual scenes are of the type of CG sequenced with image after image to give a sense of movement since none of the scenes have motion animations, these scenes are accompanied by voice acting and sexual SFX that together with the multiple dialogues give a pretty good result and with a more than decent duration per scene.
As there is a great variety of girls with different body attributes there is a great opportunity to find a girl that meets your preferences as there are girls with; big breasts, small breasts, red hair, blondes, elves, short girls, etc.
Fulfilling all the elements to have a happy handjob with your little friend, the game of course has a gallery with all the scenes both with audio or just the CG and with the option to unlock them from minute 1.

💭[b]Conclusion[/b]
A highly recommended nukige for lovers of dark fantasy with elves, dark elves, priestesses, witches and different kinds of girls that will certainly satisfy your personal desires, the game is also the most complete version to include all possible content with even the bonus scenarios and the recapitulation of the previous game, on the part of the story there is really nothing remarkable as it ends up being quite generic with the abuse of power main plot and the only decision to take to decide which end to see first.
The price is somewhat higher than most of Shiravune's visual novels but given the quantity and quality of content is acceptable but if you want to get more out of quality price, I recommend you buy it with the release discount or a later season at the price of 20 dollars.

[table]
[tr]
[th]ㅤㅤㅤPros [/th]
[th]ㅤㅤCons[/th]
[/tr]
[tr]
[td]👍Good and lewd art style[/td][td]👎Need external Patch[/td][/tr]
[tr]
[td]👍Various routes and endings[/td][td]👎Mosaic censorship[/td][/tr]
[tr]
[td]👍Includes bonus content[/td][td]👎No animations or Live 2D[/td][/tr]
[tr]
[td]👍Option to unlock all scenes from the start[/td][td][/td][/tr]
[tr]
[td]👍Large number of sexual scenes[/td][td][/td][/tr]
[tr]
[td]👍Variety of heroines to suit all tastes[/td][td][/td][/tr]
[tr]
[td]👍Complete and good quality voice acting[/td][td][/td][/tr]
[tr]
[td]👍Sexual fetishes of the strong type[/td][td][/td][/tr]
[tr]
[td]👍Cloud Save  [/td][td][/td][/tr]
[tr]
[td]👍Full Gallery [/td][td][/td][/tr]




[/table]

[b]SCORE: 8.5/10[/b]

[code][b]
For more recommendations of adult games in 3D or Anime style, follow my curator page. [/b]
⬇️
[url=steamcommunity.com/linkfilter/?url=store.steampowered.com/curator/43188760-Hentai-Pixels][h1]Hentai Pixels[/h1][/url]
[/code]",True,1699319470,81,3,0.829100131988525391,0,179,187,76561198099227311
2544760,150004113,"Dark Fantasy VN + cute waifus + variety = The rise and fall of kingdoms and their women. Difficult to pick the best waifu because there are so many good choices. Grab the 18+ patch.

[h1][url=https://store.steampowered.com/curator/35180752-3-point-play/] Follow our curator for similar games [/url][/h1]",True,1699798588,11,2,0.416614025831222534,0,245,245,76561198035504910
