appid,recommendationid,review_text,voted_up,timestamp_created,votes_up,votes_funny,weighted_vote_score,comment_count,playtime_at_review_minutes,playtime_forever_minutes,steamid
1618230,120874795,so cute,True,1660898827,0,0,0.5,0,38,731,76561199367697606
1618230,101274338,"brrrr... I was totally confused between giving up or down vote.

+
1. Nice art and partial sound effects in lewd scenes
2. Solid and long story (not sure if good)
3. Well done lewd scenes


So, I basically skipped the story because I didn't care much about it. Looks ok, just didn't have the nerve to read it, not rly my type. But I respect that it was pretty solid for the price. What I reeeeeeeaaaaaaly didn't like...
- 
1. So, there are 3 hot young girls and 1 Milf. As I said the art is nice BUT. There are only 2 sex scenes (pretty nice tho) + 1 lesbian scene which was nice but nothing special. Also, the other 2 scenes were totally standard poses.
2. So, the main character has interaction with 1 woman and 1 girl. The other girl has one masturbation scene with someone else and the last girl has one softcore scene in a bus. 

Conclujion... I liked it and it ended with: ""To be continued"". If they manage to add more content it's ok, if not... idk... I expected at least to have 4 lewd scenes since the girls are 4.",True,1634606199,8,1,0.543608307838439941,0,44,44,76561198109918771
1618230,184077636,"The artwork is excellent. But, the English translation is terrible. I've played almost an hour and a half and I have no idea what is going on. The sentence structure and the subjects they talk about make no sense to me...I don't even know who is saying what and to whom. Terrible, bottom tier English translation. But, the artwork, like I said, is very sexy. Recommended for the artwork, but don't expect to really know what's going on.",True,1735461570,1,0,0.523809552192687988,0,76,86,76561197970538156
1618230,193567808,ye very nice,True,1745603620,0,0,0.5,0,15,15,76561198298600886
1618230,151816910,"plot very good. I hate the media class, they are very bad to sister Nana because she is doing her best at the company! Gameplay is alot fun indeed. many pictures and music is a beauty.
one mistake to make sure of is the sex is not enough sexual I think. very recomended and determined! 

9.6/10",True,1700916568,0,0,0.5,1,51,51,76561197999562449
1618230,116727182,"Story seems good, but not so much picture. 
And, no voice, even when...sex",True,1654790282,4,1,0.553923606872558594,3,27,27,76561199305250042
1618230,152382888,mantap,True,1701167643,0,0,0.5,0,21,21,76561198967555528
1618230,100003515,I hope the stocking on/off function will come out like the previous one.,True,1632677090,2,1,0.444089293479919434,2,78,188,76561198152675504
1618230,146885232,Chinese visual novel. Story is decent. Translations are above standard (meaning a few misses here and there). Recommend.,True,1695500345,3,0,0.535373389720916748,0,6,6,76561198069159152
1618230,106564071,"""好友的恋爱纠葛……白开水一般的平淡日常里被悄然注入清爽甜美的情感蜜糖""",True,1640513515,3,1,0.482214748859405518,0,75,94,76561198101296581
1618230,124628387,It's so good looking,True,1667094689,0,0,0.5,0,145,311,76561199193316392
1618230,198340813,"Playing this game was cute until it made me jealous of fictional relationships. Like wow, love can be kind and honest? Meanwhile, my love life’s running entirely through the ass. 10/10, would cry again",True,1751098071,6,0,0.606126904487609863,0,186,186,76561198160567450
1618230,110976513,every good,True,1645797758,0,0,0.5,0,119,219,76561199227965041
1618230,134042775,"The plot is not satisfactory but not bad, there is a feeling of watching a female channel novel, pure love 100 points, long live pure love! I hope to continue to have some pure love.",True,1677933800,2,0,0.542339682579040527,0,264,640,76561199467057595
1618230,157189982,It's such a good game that I got suck in it.,True,1706624988,0,1,0.5,0,185,209,76561199436923172
1618230,160750484,Beautiful art and ….. sex🙂,True,1710671461,0,0,0.5,0,115,115,76561198285734447
1618230,112763309,"Definitely one of the hidden gem on steam.

Pretty much stands out for its outstanding style of artwork with some really cool and original functions added inside the game, up to 4K live-CGs with freely zoom in-out; cute mini games for example. Real life based on story shows the developers having a descent taste and understanding of adults’ lifestyle.  Moments that hit readers hard emotionally which drag you into seeking the meaning behind the story. 

Down side: it’s a kinetic visual novel, which has the story set, your only options trigger on H- scenes which don’t affect how the story goes. You’re not playing a particular character. No voice besides H parts. BGMs are kinda repetitive. English localization isn’t good enough, confusing lines will happen sometimes, though for a small budget project, it can be understood.


All in all, still worth getting it certainly, based on its amount content with the low price it offers.

P.S Getting the 18+ adult content is vital, no adult romance can be told vividly with sex being absence.",True,1648150564,10,1,0.633194625377655029,2,248,2507,76561198058601567
1618230,129656573,"Good story, so sweet",True,1672369337,0,0,0.5,0,315,565,76561198284751563
1618230,117899190,"总结：喜欢看橘式+h的，买这游戏本体就行。dlc里百合线就交代了点故事剧情（你要问我光剧情值不值得买dlc，我没法提建议，因为纯当黄游开冲去了。）

只能说各种体位和玩法都算照顾到了，画风也没啥问题，猛男就该玩清新画风的小游戏（）。还是纯爱，ntr请绕道。
Ps：新上线的最终章冲点很足，看在最终章的质量上all in了全版本，至于剧情我不清楚，只知道h场面很给力。",True,1656555117,0,0,0.5,0,138,188,76561198322428590
1618230,100282455,"My horni sayin yes, me say no. Buy game.                      BONK",True,1633069460,35,34,0.657738566398620605,0,452,3835,76561198202883974
