appid,recommendationid,review_text,voted_up,timestamp_created,votes_up,votes_funny,weighted_vote_score,comment_count,playtime_at_review_minutes,playtime_forever_minutes,steamid
3327170,211745642,lowkey hated this game but i needed to last 5 minutes to prove im a man,True,1764451813,0,0,0.5,0,187,187,76561198253216159
3327170,192968198,"Great game, a bit short, but I feel like if it were much longer it would get repetitive.",True,1744921459,0,0,0.5,0,200,200,76561198419491895
3327170,199599138,"Not a bad little game, but it is 100% not a idle game, more of an incremental bullet hell.  Short, fun, but if you got here from the idle tag and were looking for something chill you're not going to enjoy this at all.",True,1752305048,2,0,0.529243946075439453,0,146,146,76561197973672122
3327170,206545678,The game is good but i lost my save dev plz add more saves,True,1760274541,0,0,0.5,0,102,122,76561199820075661
3327170,192932059,It's a game called MINUTEscape complaining about it being short is crazy. good game love the dev team :),True,1744885481,1,0,0.5,0,47,81,76561198189898743
3327170,197215020,simple but fun,True,1749907216,0,0,0.5,0,185,185,76561198291644366
3327170,199172260,"the concept is cool and the gameplay is fun its just the upgrades are so ass and barely add much to the gameplay, and it goes by very slow trying to get stuff done",True,1751861864,0,0,0.5,0,36,81,76561199501226915
3327170,196933280,gaming,True,1749605477,0,0,0.476190477609634399,0,176,176,76561198164526563
3327170,192959564,The work is mysterious and important.,True,1744913952,0,1,0.5,0,121,200,76561198025301819
3327170,199887154,guhd,True,1752612224,0,0,0.5,0,166,263,76561199011212308
3327170,192815090,"It's an addictive game. The upgrades are awesome and you can choose different ways to try to reach 5 minutes.

I'm going to play sooo many hours!",True,1744740668,7,0,0.506393849849700928,0,30,30,76561199251922945
3327170,210590600,Pretty cool game,True,1764093235,0,0,0.5,0,187,187,76561198888136013
3327170,192820244,"Very good Game, i played the demo before and smashed it on my wishlist.
u need to like the rogue/incremental genre to play it!",True,1744745618,8,0,0.52173912525177002,0,127,266,76561198285656622
3327170,193269127,It's really easy to learn and it is really easy to beat it while getting all the achievements because i got all of the achievements AND beat the game in less than 4 hours total,True,1745245916,0,0,0.5,0,176,198,76561199200730113
3327170,211856446,A frustrating toy that gives you inches towards the end.,True,1764499754,0,0,0.5,0,174,183,76561198085093968
3327170,203382259,"not bad incremental dodge-em up, but needs a bit more time in the oven as there's some bugs present(like some controls not working, or settings not saving after closing them) and also it gets overly repetitive somewhere in the middle messing up the pacing of progression",True,1756817653,0,0,0.5,0,154,154,76561199497162996
3327170,194968175,Good upgrade system of tiles which unlock adjacent tiles. The last 1/3 of the game was ~15% too slow and grindy.,True,1747341912,0,0,0.5,0,136,136,76561197989057445
3327170,192913022,"Fairly short, but very enjoyable experience.",True,1744859324,1,0,0.5,0,188,188,76561198354701477
3327170,198110807,"i really like the game, its a good bullet hell. 9/10 because going for 100% completion takes very long, but the most attension on 100%'ing the game is the cutscene which is unavoidable, if it was skippable it would be a great qol change. Thank you for the experience!",True,1750858100,1,0,0.495867758989334106,2,130,205,76561199276019871
3327170,201391941,fewer reviews as new appear,True,1754256018,0,0,0.5,0,30,190,76561198174415163
3327170,193021015,"it's grindy, it's frustrating, the game mocks you and it feels very linear in progression. But it is still a lot of fun :D",True,1744984586,0,0,0.5,0,199,199,76561197990490541
3327170,192980690,A fun short incremental game.,True,1744935063,0,0,0.5,0,176,176,76561198074744728
