appid,recommendationid,review_text,voted_up,timestamp_created,votes_up,votes_funny,weighted_vote_score,comment_count,playtime_at_review_minutes,playtime_forever_minutes,steamid
1733170,177884285,"I do love shooters from this time period, but I never played the original version. I am currently enjoying this game, hopefully it keeps up.",True,1730071369,0,0,0.5,0,10,82,76561197978076108
1733170,177256802,"New Nightdive Remaster - instand buy !

Always wanted to play this but never did.
Now with this remaster its finally ""Killing Time"" :D",True,1729240547,5,0,0.53638070821762085,0,24,653,76561197977079212
1733170,180193511,very good remaster. good start if interested,True,1732760603,1,0,0.534313738346099854,0,40,77,76561198053247793
1733170,178186782,an odd choice for a remaster but a welcome one,True,1730492042,1,1,0.499229580163955688,0,30,306,76561197975921035
1733170,206785405,"Excellent Halloween game in that all the enemies either look like they're wearing Halloween costumes, or were props purchased at Spirit Halloween. Seriously goofy but still enjoyable. Medium is too easy though. Ammo and health absolutely everywhere, and enemies aren't much of a threat. Only at risk of dying if a mob sneaks up on you (which is quite possible as being ghosts they all glide noiselessly across the floor).",True,1760538365,1,0,0.5,0,196,427,76561198053364298
1733170,190198942,"⠀⢀⣀⠤⠿⢤⢖⡆⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⡔⢩⠂⠀⠒⠗⠈⠀⠉⠢⠄⣀⠠⠤⠄⠒⢖⡒⢒⠂⠤⢄⠀⠀⠀⠀
⠇⠤⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠀⠀⠈⠀⠈⠈⡨⢀⠡⡪⠢⡀⠀
⠈⠒⠀⠤⠤⣄⡆⡂⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠢⠀⢕⠱⠀
⠀⠀⠀⠀⠀⠈⢳⣐⡐⠐⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠈⠀⠁⠇
⠀⠀⠀⠀⠀⠀⠀⠑⢤⢁⠀⠆⠀⠀⠀⠀⠀⢀⢰⠀⠀⠀⡀⢄⡜⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠘⡦⠄⡷⠢⠤⠤⠤⠤⢬⢈⡇⢠⣈⣰⠎⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⣃⢸⡇⠀⠀⠀⠀⠀⠈⢪⢀⣺⡅⢈⠆⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠶⡿⠤⠚⠁⠀⠀⠀⢀⣠⡤⢺⣥⠟⢡⠃⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠉⠉⠀⠀⠀⠀⠀⠀⠀⠀
[h1] Here I will leave this beautifull capybara, whoever pass by can pet it and give it a thumbs up  [/h1] [spoiler] (I need Steam points) [/spoiler]",True,1741986041,4,0,0.410015881061553955,0,12,34,76561198116098222
1733170,177248516,Nightdive done did it again,True,1729223655,1,0,0.5,0,155,178,76561197979180899
1733170,177257901,"Subject: Unable to Work Today Due to Personal Commitment

Dear Boss,

I regret to inform you that I am unable to work today due to a previously scheduled personal commitment. Today marks the long-awaited release of the remastered edition of one of my favorite games ever, which, as a dedicated fan, I have been anticipating for years. Given its significance to me, I must request this day off.

I appreciate your understanding, and I will ensure all pending work is up to date upon my return.

Best regards,
licht61",True,1729242666,15,8,0.588184177875518799,0,60,275,76561198231516732
1733170,177247010,"A great updated version of this 3DO classic. Shoot, kill, collect, rinse, repeat. a blast!!!",True,1729220926,4,0,0.5727958083152771,0,9,17,76561198030746195
1733170,177250354,so glad to see this old gem getting the nightdive treatment,True,1729227071,1,0,0.531059682369232178,0,82,425,76561198898257687
