appid,recommendationid,review_text,voted_up,timestamp_created,votes_up,votes_funny,weighted_vote_score,comment_count,playtime_at_review_minutes,playtime_forever_minutes,steamid
328080,139423190,A good fun village sim. It has a learning curve that can take a while to figure out but once you do its a delight to see your village grow and take shape.,True,1685713304,0,0,0.5,0,581.0,581,76561197993694080
328080,111760911,"Can easily burn about 6 hours a day at a time, without even noticing. Just wish I was better at the strategic defence stuff!",True,1646681095,0,0,0.5,0,1132.0,1400,76561198105920260
328080,111126535,Almost the perfect game.,True,1645930381,1,0,0.470531076192855835,0,339.0,766,76561199011139664
328080,92745922,Really fun strategy game with a surprising amount of depth. Looking forward to see what the developer has planned for future updates.,True,1622225146,0,0,0.5,0,1221.0,1240,76561198047621243
328080,91089646,"Chill game, reminds me a bit of They are Billions but on a fantasy setting. Took me about 2-3 resets to figure things out. This is one of those games you can just alt+tab and watch something else while your town defends. My only complaint is the art style, I understand it's pixel based but there's just far too many glittery effects.. that.. and of course the setting. I would've loved this game to be in a modern zombie apocalypse setting with guns and all but this'll do nicely.",True,1619674874,0,0,0.474452555179595947,0,715.0,1891,76561198010753438
328080,164376516,"Had this in my library for a while, just started and been having a lot of fun with this one. Definitely a different kind of city builder with a magic / corruption / tower defense element that gives some purpose to how things are laid out. Efficiently placing buildings and managing your workers is important to keep the enemies at bay long enough to achieve your goals. Really looking forward to seeing what the dev does next! (heard he's working on a new game engine & a sequel among other things).",True,1714860452,0,1,0.5,0,349.0,456,76561197983080494
328080,117625093,Very hard but fun game,True,1656214023,0,0,0.5,0,402.0,2317,76561198033364180
328080,117807227,nice,True,1656438519,0,0,0.5,0,50.0,50,76561198799966545
328080,118672367,played for 14 hours straight. went back for more the next day,True,1657592964,0,0,0.5,1,906.0,910,76561198175840693
328080,84860464,"I play a lot of city builder games. I usually don't buy games unless  they are made in the last year or so. (so many of them get abandoned). I took a chance on this game and I couldn't be happier. This is a beautifully crafted game. The mechanics are fantastic. I am still very early on in it. At the time of writing this I'm on my forth area on easy. The brain behind the game is fantastic. When playing you are not burdened by constantly having to tell a character what to do.  You simply set the job count and the game takes care of the rest. Now on the the fan service. Holy Balls the names in this game are incredible. I get a chuckle every time I see an obscure reference. Like I was a little sad when Rose Tyler died, but surprised when Claire Novak joined my town. These little nuggets of fan service makes this game so very entertaining. Thank you for your hard work!",True,1610900994,0,0,0.5,0,1218.0,2611,76561198083174627
328080,130994025,Relaxing nice game.,True,1673904053,0,0,0.5,0,511.0,511,76561197999599087
328080,79790859,Cool game. LOVE the execution,True,1606290290,0,0,0.5,0,215.0,5965,76561199009401047
328080,145677272,"Very addicting, like meth",True,1693863092,0,0,0.5,0,211.0,211,76561198075812369
328080,78773129,"I do recommend this game and for the price, this week anyway ( I got it for $7), it is not too expensive. At first, I was hesitant about spending money on a tower defense game but I was more interested about the simulation side. Hopefully, that brought you to this game as well. Thus, if you enjoy resource collecting, building allocation with random monster attacks then I suggest this game. 

The game has a pretty steep learning curve. I'd say that I restarted about 10 times the first hour because you don't know how stuff interacts, best tower(s), the god powers you get and how to use them, etc. This game has in game tips, which helps in the beginning but I am still kinda lost on the powers I can use. The population growth seems to be random. You might have to pause the game to read a wiki here and there.

The economy building is why I love this game. Collect resources, build buildings to make collection easier. Make defenses, etc. Rinse and repeat. A nice mesh between RTS and tower D.",True,1604594876,1,0,0.52173912525177002,1,1023.0,1228,76561198130227338
328080,114660870,"Fantastic game, honestly super proud of the developer for not giving up on this game! <3",True,1651233685,3,0,0.520601511001586914,0,1073.0,2126,76561198095333575
328080,84523014,fun and trying.,True,1610411526,1,0,0.5,1,397.0,750,76561199066554926
328080,168050569,"Really great little game. Lots of love put into it. Not for everyone (but what good game is), but if you love management games like I do you will get your money's worth.

Don't be afraid to fail like I was. You get passive buffs for just playing and you will do better next run.",True,1719188846,0,0,0.5,1,888.0,2176,76561198071940342
328080,89496146,I don't have many hours in this game but it is really good. I am writing this review so this game gets recommended to more players because it is great and I want to support the dev.,True,1617284303,0,0,0.5,0,825.0,1374,76561198152595974
328080,76296746,"A really cool game coded by one guy. I love building kingdoms and one way to keep your people safe is zigzag your walls with towers allowing you to make a tower defence system to play around with which is a lot of fun. It was initially a bit difficult for me to get into but then it clicked and the use of god powers helped too. Also love having different golems too.

Some new player tips:
- Walls block off your build-able range so place torches outside of your walls.
-  If your people are dying from dehydration, you need to filter dirty water to make clean water. And if its summer or your kingdom covers a large area then build a bottler.
- Your people can starve even if you have food, I think the food needs to be transported to their houses. You can always use your god hand to pick up and drop food from the map into houses. You can also pick up and drop resources onto buildings under construction too",True,1600630122,3,0,0.565217375755310059,0,923.0,1405,76561198242644934
328080,114022595,"Solid game, takes a little while for it to click but is very satisfying when it does",True,1650220952,0,0,0.5,0,1002.0,3474,76561198199125528
328080,75551993,Good game,True,1599409756,0,0,0.476190477609634399,0,281.0,1420,76561198054887190
