appid,recommendationid,review_text,voted_up,timestamp_created,votes_up,votes_funny,weighted_vote_score,comment_count,playtime_at_review_minutes,playtime_forever_minutes,steamid
751630,193199271,"Okay as VR games go this is pretty good, the gun play and customization is good, movement feels nice, and things don't feel janky. But I have one issue, the AI pathing. 

When fighting the zombie or just hordes, the way they move feels like how a mobile game trailer looks, I was expecting something more like left 4 Dead 2, but I do understand that this was also made for quest and that it being a VR game limits is capabilities.

Highly recommend picking up on sale.",True,1745166791,0,0,0.47999998927116394,0,96,96,76561198880492152
751630,166498389,"Better than expected, worth the discounted price.",True,1717290653,0,0,0.5,0,74,452,76561197995322416
751630,126523676,good,True,1669262630,0,0,0.5,0,75,88,76561198191033001
751630,121361745,"I've only just scratched the surface of what this game has to offer, but I can give it a thumbs up reccomendation without hesitation or doubt already.

What an experience!

Comparing it to Left 4 Dead or Back 4 Blood are not comparisons without merit, but being VR, the immersion is brought to a whole new level.
And the VR aspect is done extraordinarily well, and in a fashion that will suit just about every VR user!

For example, when it comes to motion, you can use teleport movement ala Half Life Alyx, or you can use regular movement via the toggles. Both have their drawbacks and positives, both suit different players.

The firearm handling is fantastic for a game like this, and again, is designed to suit all players.
You can use your off hand to steady a weapon, even one handed weapons such as pistols, or duel wield pistols, or use consumables ect.
Weapons have weight, recoil is noticeable and reloading has been handled perfectly. There are two settings, manual and easy.
Easy is where, to reload you just bring bring your firearm to the ammo on your rig and bam, magically reload your weapon - in the same vein as a lot of wave shooters.
Or you can manually reload your firearm - eject the magazine, push in a new one, rack the slide ect. As a bonus for taking the harder route and extra steps of manual, you gain a 35% damage increase to balance it out against easy reloading, which is just fantastic and opens the game to everyone.
Again, with weapon storage, you can choose to have holsters like in Saints and Sinners, or you can go for a traditional gaming weapon select wheel.

TLDR: The devs have really taken the time to make After the Fall as approachable as possible for every type of VR gamer, whether they come from Pavlov, Half-Life, Saints and Sinners or obscure wave defence games.
Firearms are fun to use, they have weight, oomph, recoil and can be operated realistically or not.

Graphics are pretty nice! If it was a PC title, not so much, but in VR they look fantastic and are very atmospheric. 

There are a large number of unlocks, a hub area, you can play solo with bots or group up with friends or strangers to tackle different difficulties or even game modes.

I don't (yet) have the playtime to declare this a must play title for VR gamers, but I'm close to doing so.",True,1661677915,1,0,0.495379745960235596,0,77,1176,76561198017910443
751630,105543999,"Game is wicked fun playing with others, one of the few games I don't even mind playing with strangers for some casual laughs. Replay value appears high with lots of unlockables, difficulty modes, and levels to come. The enemies and mini bosses can spawn randomly so no run is exactly the same. Some early day 1 bugs but nothing major. Graphics are very good but not quite HLA or Walking Dead quality. Still very enjoyable and a great start to what may be one of the best pick up and play fun VR games. I can see this just continuing to get better and better over time with future content.",True,1639092088,1,0,0.520547926425933838,0,153,604,76561198092188278
751630,105537342,Bloody Good Fun!!!,True,1639081937,0,0,0.5,0,53,1089,76561198099742354
751630,126902986,Probably the best VR game to play with friends.  Challenging and rewarding with the progression system and in-game economy.,True,1669417035,0,0,0.5,0,74,74,76561198004355296
751630,127464513,looks great,True,1669675563,0,0,0.5,0,23,23,76561198084979906
751630,126442819,Fun game to play with friends,True,1669231685,0,0,0.5,0,108,108,76561197995464878
751630,106527915,eh.,True,1640470679,0,0,0.5,0,101,235,76561198046552224
