appid,recommendationid,review_text,voted_up,timestamp_created,votes_up,votes_funny,weighted_vote_score,comment_count,playtime_at_review_minutes,playtime_forever_minutes,steamid
959000,153585552,"It's so much fun to re-play this amazing game after all those years. It's still holding up great, especially with the new graphics!",True,1702573470,0,0,0.5,0,342,470,76561198091866083
959000,189730130,"I played this game when I was a kid and I've been dying to play again since the anniversary edition was released! Now that I've finally gotten the chance, it did not disappoint! It can get a little frustrating at times because the puzzles and the order in which you have to do things to progress aren't always clear, however I'd still highly recommend this game! Very engaging story and experiance!",True,1741474366,0,0,0.5,0,216,246,76561199640897229
959000,92150267,"This Game reminds me so much of my childhood, one of the best click and point adventures!!!
I really recommend it uwu",True,1621251341,0,0,0.5,0,401,502,76561199041565220
959000,95149191,Love this series!!,True,1625537884,0,0,0.46859171986579895,0,394,394,76561199113652694
959000,163988824,"[h3]🖥️ Graphics 🖥️[/h3]
🔲 You forget what reality is
🔲 Beautiful
☑️ Good
🔲 Decent
🔲 Bad
🔲 Don‘t look too long at it
🔲 MS-DOS

[h3]🎮 Gameplay 🎮[/h3]
🔲 Very good
☑️ Good
🔲 It‘s just gameplay
🔲 Mehh
🔲 Watch paint dry instead
🔲 Just don't

[h3]☠️ Difficulty ☠️[/h3]
🔲 Just press 'W'
🔲 Easy
☑️ Significant brain usage
🔲 Easy to learn / Hard to master
☑️ Difficult
🔲 Dark Souls

[h3]⛏️ Grind ⛏️[/h3]
☑️ Nothing to grind
🔲 Only if u care about leaderboards/ranks
🔲 Isnt necessary to progress
🔲 Average grind level
🔲 Too much grind
🔲 You‘ll need a second live for grinding

[h3]👨‍👨‍👦 Audience 👨‍👨‍👦[/h3]
🔲 Kids
🔲 Teens
🔲 Adults
☑️ All

[h3]🎵 Audio 🎵[/h3]
🔲 Eargasm
☑️ Very good
☑️ Good
🔲 Not too bad
🔲 Bad
🔲 I'm now deaf

[h3]👾 Bugs 👾[/h3]
🔲 Never heard of
☑️ Minor bugs
🔲 Can get annoying
🔲 ARK: Survival Evolved
🔲 The game itself is a big terrarium for bugs

[h3]📖 Story 📖[/h3]
🔲 No Story
🔲 Some lore
🔲 Average
☑️ Good
☑️ Lovely
🔲 It‘ll replace your life

[h3]🕓 Game time / Length 🕓[/h3]
🔲 Long enough for a cup of coffee (0 - 2 hours)
☑️ Short (3 - 7 hours) [if you focus on the main story]
☑️ Average (8 - 20 hours) [if you complete everything]
🔲 Long (21-60 hours) 
🔲 Very Long (61-100 hours)
🔲 To infinity and beyond (100+ hours)

[h3]💰 Price / Quality 💰[/h3]
🔲 It’s free!
☑️ Worth the price
🔲 If u have some spare money left
🔲 Not recommended
🔲 You could also just burn your money

[h3]💬 Comments 💬[/h3]
[h2]Short Game Description[/h2]
In Edna & Harvey: The Breakout, we play as Edna with its talking toy rabbit named Harvey, where we find ourselves at a mental hospital with amnesia, where we will start our adventure figuring out why we are locked there until we unravel the entire truth. This premise, combined with the point-and-click game, managed to create a very interesting adventure with original puzzles.
[list]
[*][h3]Positives[/h3]
Discussing the positives, first of all, the adventure that it brings managed a very unique and intriguing plot that featured charismatic characters; it also brought some humour, making the experience quite enjoyable. Secondly, as a point-and-click game, it does it very well with their original challenging puzzles, which will require you to think outside the box and be creative overall, as most of the puzzles you need to solve in order to advance are convoluted. Thirdly, the general setting and artistic style fit well and manage to better settle the theme along with the soundtrack. Additionally, the game offers you the opportunity to play with the classic artistic style however you want.
[*][h3]Negatives[/h3]
On the negative side, the main problem I had, which was not that huge, is that the ending could be a bit more detailed, as it feels quite rushed.
[/list][h2][u]Conclusion[/u][/h2]
In short, it is a great point-and-click game with an enjoyable plot and charismatic characters with an intriguing premise, where you will be unravelling the story throughout many challenging puzzles. The game is a 7.75/10.",True,1714571452,0,0,0.5,0,396,396,76561198342295859
959000,128051023,"Awesome story and jokes, 
Nice graphic art style, 
Good classic point and click game",True,1670345493,1,0,0.53125,0,112,112,76561198859614477
959000,61337071,if you like the original you like this,True,1578206998,0,0,0.455182075500488281,0,183,183,76561198207384987
959000,59382043,"Also ich verstehe ja dass man hier dem Original, das ja selbst nach dem rauspatchen der Steam-API nicht stabil unter Linux zum Laufen zu bringen war, treu bleiben will aber ich würde mich trotzdem sehr freuen, wenn hier noch eine Linuxversion nachgereicht wird.
Bei einem Unity-Spiel sollte das ja auch nicht all zu schwer umzusetzen sein.",True,1575679806,10,2,0.517506897449493408,0,9,226,76561198195765154
959000,206364663,A really nice and fun adventure with a lot of funny interactions. In the last chapter the game takes an insane turn and becomes really dark in a moment. This remake was unnecessary but damn was it good.,True,1760123191,0,0,0.5,0,276,413,76561199214241398
959000,61181874,pretty damn good anniversary love it it's really fun funny and quirky good game,True,1578015427,2,0,0.46775701642036438,0,125,125,76561198196261967
