appid,recommendationid,review_text,voted_up,timestamp_created,votes_up,votes_funny,weighted_vote_score,comment_count,playtime_at_review_minutes,playtime_forever_minutes,steamid
1573750,91037606,"Awesome art, worth a buck.",True,1619584404,0,0,0.5,0,9,9,76561198064590301
1573750,97079496,"I really like these little hidden object games, but they are incredibly fast to finish. I enjoyed the art in this one quite a lot, it was a very interesting scene & because it was so on-theme it made it slightly harder to spot the mushrooms (compared to 100 Hidden Cats).

It did only take me 7 minutes to finish so be prepared for a short play time. I think I'll definitely come back to these games in a couple of months though and be happy to replay them.",True,1628300987,0,0,0.5,0,7,7,76561198053706255
1573750,168506672,fungus,True,1719675888,0,0,0.5,0,7,7,76561198112185448
1573750,137245786,Found Em!,True,1682371235,1,0,0.523809552192687988,0,6,13,76561198355653536
1573750,111347124,mushroom :3,True,1646188152,0,0,0.5,0,6,7,76561198403537293
1573750,138053037,short but cute,True,1683649356,0,0,0.5,0,10,10,76561198979199144
1573750,132343160,you know what time it is,True,1675725738,1,0,0.52173912525177002,0,5,120,76561197986797815
1573750,179604953,"[b][i]""Mushrooms!""[/i][/b] - Peregrin Took",True,1732318264,1,0,0.497925341129302979,0,10,10,76561198007603462
1573750,90298878,"** Game Finished **

Good balance, not to easy, not to hard.

Posted April 14, 2021",True,1618408898,1,0,0.523809552192687988,0,9,9,76561198125581642
1573750,154416706,Absolutely loved it! I was stuck on finding 3 mushrooms for a bit but I truely loved that game as a huge mushroom lover! Plus the art style is super cool! I wish there was different type of music seeing as it felt way to like 'techno' when the art has a fantasy forest feeling. But still loved it!,True,1703555823,0,0,0.5,0,10,11,76561198122667177
1573750,89453450,"Easy
Too short
Uglier than the others
Music always on
Get for cheap: <50 cents",True,1617219386,0,0,0.5,0,9,9,76561197971490143
1573750,104656733,"cool game, nice music. a little short but it's cheap",True,1638163602,0,0,0.5,0,10,193,76561198001556510
1573750,121644487,"[spoiler]
░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░
░░░░░░░░░░░░░░░░░░░░░░░██████░░░░░░░░░░░░░░░░░░░░░
░░░░░░░░░░░░░░░░░░█░█░░░░█████░███░░░░░░░░░░░░░░░░
░░░░░░░░░░░░░░░██░░░░░░░░███████████░░░░░░░░░░░░░░
░░░░░░░░░░░░░░█░███████████████░░████░░░░░░░░░░░░░
░░░░░░░░░░░░░█████████████░░░░░██████░░░░░░░░░░░░░
░░░░░░░░░░░░█░░█████░░███████████████░███░░░░░░░░░
░░░░░░░░░░░█░░██████░░███████████░░███░░░█░░░░░░░░
░░░░░░░░░░░██████████████████████░░██████░█░█░░░░░
░░░░░░░░░░█████████████████████████████████████░░░
░░░░░░░░░█████░░░██████████████████████████████░░░
░░░░░░░░███████████████░░░░░░███████████░░░░░██░░░
░░░░░░░████████████████░░░░░░███████████░░█████░░░
░░░░░█░░░░░░░░░░██████████░██████░░███████████░░░░
░░░░░█░░█░█░█░░░░░███████████████░░████████░░░░░░░
░░░░░██░░█░█░█░░░██████░░████████████████░░░░░░░░░
░░░░░░███░█░███████████████████████░█░░░░░░░░░░░░░
░░░░░░░░░█░█░█░█░░░░░░░█░█████████░░░░░░░░░░░░░░░░
░░░░░░░░░░░░░░░░░░░███████████████░░░░░░░░░░░░░░░░
░░░░░░░░░░░░░░░░░░░░░█░█░██████████░░░░░░░░░░░░░░░
░░░░░░░░░░░░░░░░░░█░░░░░█░█░█████████░░░░░░░░░░░░░
░░░░░░░░░░░░░░░░░█░█░█░░░███░█░██████░░░░░░░░░░░░░
░░░░░░░░░░░░░░░░█░█░█░█░█░████████████░░░░░░░░░░░░
░░░░░░░░░░░░░░░░░░░█░█░█░█░███████████░░░░░░░░░░░░
░░░░░░░░░░░░░░░░█░█░░░░░░░░░█░███████░░░░░░░░░░░░░
░░░░░░░░░░░░░░░░░█░█░█░█░███████████░░░░░░░░░░░░░░
░░░░░░░░░░░░░░░░░░░░███████████████░░░░░░░░░░░░░░░  I loved it ♥ [/spoiler]",True,1662156257,0,2,0.476190477609634399,0,10,11,76561199086890545
1573750,143013371,quite tricky at times as lots of red-herrings. love the achievement pics but wish could use for profile showcase!! ☺♥,True,1690629437,1,0,0.523809552192687988,0,10,10,76561198876884037
1573750,134174475,"Mushy shrooms, and I clicked them. One more down for the count.

Good variation in style of the shrooms, still simple though.",True,1678094777,0,0,0.5,0,5,5,76561197963999749
1573750,156533387,"[h1]Summary[/h1]
A challenging hidden object game to find 100 hidden mushrooms.

[b]Pros[/b]
+ Mushrooms
+ Challenging
+ Great music

[h1]Overview[/h1]
100 Hidden Mushrooms is a challenging hidden object game featuring 100 mushrooms of differing varieties hidden in a forest. The mushrooms come in a multitude of varieties adding to the difficulty, if you know your mushrooms you should know where and what to look for. The background art is a simple black and white drawing like many in the series but with much more lines, especially in the trees that blend and hide the mushrooms. I really enjoyed the music in this one as it sounds just like Infected Mushroom who creates Psychedelic Trance, apt for the mushroom theme I suppose.
Simple but somewhat challenging 100 hidden mushrooms.

[hr][/hr]
If you find my reviews useful do follow my [b][url=https://store.steampowered.com/curator/11028547-Dods-Echo-Chamber/]Curator[/url][/b] page for more!",True,1705911415,0,0,0.5,0,5,5,76561198004120981
1573750,93858362,"I have ALL of the games developed by Anatoliy Loginovskikh and I have almost completed all of them. I must say, the ones I have completed so far are super AMAZING!!! I am a total fan for these games and that's why I think that if you play even 1 of his games you would be OBSESSED. I cannot wait for new games. I NEED MORE!!

The art style is as always SUPER amazing and weird. It is really easy to collect all of the hidden objects, as it is just a big one page filled with art and hidden mushrooms. The mushrooms are all different and therefore it makes it more interesting and difficult to find them all.

The music is so fitting. The music is so cool and funky and if you win the game it changes. 

The only change that I would request for this game is that you cannot restart the game to play it again. When you press start again then you still see all the mushrooms you have found. On the store page it says that you can restart, however you also reset your achievements. I would recommend inserting a restart option, so that it does not reset the achievements, but only resets the mushrooms. 

For you gamers out there, I honestly feel that anyone and everyone would love this developers line of games. They are really straight forward and short games, however it is worth it.",True,1623857565,4,0,0.542483627796173096,0,10,15,76561198956299818
1573750,146377698,"I've at this point played all the 100 Hidden X games and I've liked them all a lot. I wish the games were a bit longer or had multiple images. Overall though, these are some of the better hidden object games on Steam.",True,1694840687,0,0,0.455985903739929199,0,8,8,76561198137758487
1573750,154161941,free achievements,True,1703281158,0,0,0.5,0,6,6,76561199135965417
1573750,143016434,"Straight forward offering from the ""100 hidden ..."" series. This time you are looking for mushrooms which vary in design to make it a little trickier.

No moving parts, just a black and white picture to find all the mushrooms. Personally, I found this to be one of the easier games in the series - which I quite enjoyed.

Definitely a quick short game and excellent for achievement hunters.",True,1690633442,10,0,0.596710622310638428,0,6,6,76561198811337836
1573750,103920415,cool little set of games to enjoy,True,1637868496,0,0,0.5,0,7,7,76561198064416138
1573750,204370849,"This game is a delightful blend of relaxation and cuteness. The upbeat music and charming artwork make for a pleasant experience. While the gameplay is quick, it's still enjoyable.",True,1757902494,0,0,0.5,0,8,8,76561198090634157
1573750,97009686,i got them :),True,1628199158,1,0,0.523809552192687988,0,9,9,76561198282214745
1573750,103514798,it's ok,True,1637787029,0,0,0.5,0,8,9,76561197999917806
