appid,recommendationid,review_text,voted_up,timestamp_created,votes_up,votes_funny,weighted_vote_score,comment_count,playtime_at_review_minutes,playtime_forever_minutes,steamid
2599300,148600079,"Early on but feels like a much better paced and more accessible Reflect game taking inspiration from recent releases such as observation duty, with a really refreshing gameplay loop and more dynamic enemies. It seems as though gameplay variety has been prioritised over the system complexity from previous games such as Scrutinized for example.",True,1697891481,1,1,0.5,0,39,538,76561198271984398
2599300,150561971,Very nice game,True,1700590192,0,0,0.5,0,98,98,76561198074979176
2599300,148938162,"I nearly went into the bathtub and took a dump inside of it when Lucas laser appeared.
It smelled so bad, that not even the Noir decided to appear anymore after that happened.
Even Mr. DelFalco had to appear with a nose clip.

10/10, would shit into the bathtub again.",True,1698354362,9,3,0.587408781051635742,0,63,573,76561198065934382
2599300,148794584,"This game is not for the weak. If you have the attention span of the average youtube shorts viewer you will quickly get bored because the main objective is just waiting for things to appear on cameras. But despite that, it's still the most tense game I've played this year.",True,1698165614,1,2,0.521522700786590576,0,99,450,76561198047338706
2599300,149316000,"banger game
mr delfalco very killer tho













also female noir very hot",True,1698852303,2,0,0.5,0,120,420,76561198185730070
2599300,148596171,"This might be the best game Adam has ever made. Of course after WTTG2.As a huge WWTG2 fan, let's admit that WTTG2 and Scrutinized made you feel incredibly in the loop while you're playing them. After discovering the game, it felt like you were just trying to beat it as a challenge to yourself.

But things changed in Dead Signal. The dialogues in the game, as well as the clearly presented story, make you feel like you are playing a completely real-time story game. It kind of stops being a challenge and leaves you exploring the story and wondering what the next move is.

As someone who loves the horror genre, Reflect Studios' productions have always impressed me. Especially Adam's meticulousness in his work, storytelling and the change of game mechanics fascinate me.

A truly successful game. Definitely worth the money",True,1697886613,33,2,0.73777008056640625,0,33,1145,76561198052983396
2599300,148576110,"Amazing atmosphere & music!
Still learning the basics, but it seems simple enough to understand.
8/10 | My only complaint so far is about the sprint mechanic.",True,1697855519,0,0,0.5,0,153,1001,76561198945344871
2599300,150378670,💀,True,1700336359,0,0,0.5,0,183,301,76561198105010036
2599300,176460903,good game. played alot on my other acc with like 200 hrs,True,1728182392,0,0,0.476190477609634399,0,10,375,76561199078237889
2599300,154856454,Only pissed myself twice would recommend,True,1703986451,0,1,0.5,0,96,114,76561199362404491
2599300,148714259,"After beating the baby casual mode, I can easily say I've had more fun with this game than WTTG2. I think giving players a tool like casual mode to learn the game through somewhat loosely scripted play through is one of the smartest moves Adam could have done.

That being said I did have my fair share of minor bugs, one of which involved a death unfortunately but it was far from an experience ruiner. Though I would have liked some more disturbing or scary happenings on the cams than just the bit of a letdown that's displayed.

However I'd say this game is actually perfectly priced and if you liked WTTG2 you'll probably like this game quite a bit.

7/10",True,1698037351,0,0,0.5,0,179,302,76561198032453451
2599300,148936310,"I really enjoy the concept of this game, shat myself a couple of times due to lucas shooting me through the window, really awesome game :)",True,1698352216,0,0,0.5,0,184,1397,76561198207820573
2599300,148561610,Liking the idea of the game after 1 play through. Reflect Studios make the best horror games both to play and to watch as a viewer.,True,1697832851,4,0,0.516888260841369629,0,45,46,76561198042909032
2599300,182181450,"My Signal Is Dead
8/10",True,1733602121,2,0,0.523809552192687988,0,144,150,76561199383806341
