appid,recommendationid,review_text,voted_up,timestamp_created,votes_up,votes_funny,weighted_vote_score,comment_count,playtime_at_review_minutes,playtime_forever_minutes,steamid
1292460,203743286,This game deserves a lot more attention than it is getting. Fantastic Vania platformer with just a splash of Souls vibes but thoroughly it's own thing... ALSO ADVENTURE IS BACK. God bless Atari for helping this game live. Hope this gets more recognition.,True,1757202604,13,1,0.54232412576675415,1,60,60,76561199135497157
1292460,209521718,looks and plays great,True,1763443428,0,0,0.5,0,66,66,76561197976832914
1292460,203560865,"The biggest take away, is that IIex Games was brave enough to release their game on the same day as [b] THE [/b] game of bugs that every other studio rolled out the red carpet for and delayed their own game releases for.  
[i] If you know, you know. [/i]

For that alone, I give them a pass.



Despite only playing for half an hour, it was enough to understand what was going on:


[list]
[*] Interesting concept that builds on the [i] original [/i] Adventure.

[*] Clunky movement/combat mechanism (still feels very early access because timing attacks is a go/no-go).

[*] In-game stuttering when using certain skills (like magic repel or the sun orb which crashed my session twice).

[*] Locked-in controls.
     [*] As in, the controls are locked in and positioned in a [i] hand-will-cramp [/i] sort of position (no re-mapping).
[/list]

Keys are as follows:
[*] Movement = w,a,s,d.
[*]  Combat = j, k (don't laugh, it's true. j is for parry and k is for sword swings)
[*] Magic = i and your arrow keys + a,d (are your hands cramping up from reading this?)


Despite the few setbacks, The Adventure of Samsara is a promising game - just hope that it's 3 reviews can stand up that bug game's 10k reviews.",True,1757036929,48,4,0.651041209697723389,5,48,48,76561198181880274
1292460,206719741,"Adventure of Samsara is a great game, tough but full of detail and atmosphere. as a fan of the original adventure, one of the games I played the most on the Atari, it feels amazing to experience this franchise again after so long!",True,1760456712,0,0,0.5,0,97,222,76561197970161229
1292460,203653938,"This is a very good action platformer. The graphics are very nice - pixel art 8/16 bit style. Play is challenging - requires payin gattention to enemy behavior for timing attacks, blocks, etc.It feels good with regards to movement/traversal as well as combat. It has a very interesting back drop/world it is set in. Very much worth your time!",True,1757122172,11,0,0.523907661437988281,0,72,72,76561198053724380
1292460,203721960,"Adventure of Samsara is a wonderful Metroidvania with a mysterious and bleak world. The plot is revealed at a reasonable pace, with just enough questions remaining unanswered to keep the player engaged in uncovering more about the story. Of note in most reviews is the idea of a ""locked in"" control scheme, where commands commit the player to an action fully -- you can't jump or dodge if you are attacking; this is exactly like the original Castlevania game, which adds a level of required focus and pacing to combat that drives a difficulty that I enjoy, though some may feel is too old school to be relevant in modern games.

I rate Adventure of Samsara as a solid 8/10. If you like Metroidvania games, definitely give this little gem a try!",True,1757183453,18,0,0.565217375755310059,0,90,90,76561198065649525
1292460,211314209,"The original ""Adventure"" for Atari 2600 is legitimately one of my top 5 favorite games of all time. When I heard that Atari was giving us this follow-up after all these years, I was excited. How many times have I imagined what a modern Adventure could look like? Could play like?

While I might not have gone the Metroidvania route (which Atari did with its Yars franchise recently), this game is pretty interesting. I enjoy the pixel art style and the overall sound design. The challenge is there but it feels fair. While I'm writing this review before I finish the game, I can say that I am very interested in seeing how this all plays out.",True,1764294736,1,0,0.509803950786590576,0,86,86,76561198025198327
1292460,203977476,Parrying feels super dope once you get it and the game is all around really fun so far in the first few sections,True,1757457181,10,0,0.513605415821075439,1,30,87,76561198280418650
1292460,204502307,Dropping a quick positive review for this game because it unfortunately got Silksonged. My playtime is low because I spent more time with the demo before release.  Neat Metroidvania with some fun references to old 80s games. The movement does feel similar to the methodical movement from the original 80s Prince of Persia.,True,1758052954,11,0,0.634294748306274414,0,19,19,76561197995541372
1292460,203941358,"Really fun and challenging metroidvania! Love the artstyle and world design, definitely play this is this is your jam!",True,1757420839,10,0,0.493335574865341187,1,30,527,76561197972526950
