appid,recommendationid,review_text,voted_up,timestamp_created,votes_up,votes_funny,weighted_vote_score,comment_count,playtime_at_review_minutes,playtime_forever_minutes,steamid
1394960,159992491,A nice game to play. I recommend it for older users.,True,1709756897,4,2,0.484755218029022217,0,14,95,76561198876635815
1394960,170968351,im buying this game and see the  developer keep update and don't stop so i think i will play it again and see this game good or bad,True,1722182364,6,0,0.455869853496551514,0,48,48,76561198268765024
1394960,160627232,"For people who enjoy survival games, this is a GREAT game. Have highly enjoyed the challenge and exploration so far. I believe negative reviewers compare the game unfairly to other game types that are more comprehensive and intuitive. Part of the beauty of survival games is that they're CHALLENGING and UNEXPECTED. Give it an unbiased try!!",True,1710551107,1,0,0.5,0,191,1390,76561198035653998
1394960,200364127,"Engaging gameplay and an intense atmosphere. The combat isn’t perfect and can get awkward, but it doesn’t ruin the fun.",True,1753184645,0,0,0.48913043737411499,0,65,65,76561198066818365
1394960,160046375,"This game has absolutely fantastic potential and I am overall really glad it released in EA rather than claiming to be a final product. The game has small issues but runs well on low settings (which is ideal for me as my hardware is lacking) and has brilliant use of sound and visual effects to keep you on your toes at all times. 
The crafting system is similar to other games and represents a challenge but also a progression aspect to work through as you play, I played a lot of the beta release and can see the changes already made based on the feedback received which is reassuring from a gaming company that they are listening to their player base!
Overall it's a cinematic, immersive experience where you really have to consider not only the physical health of your character but also the mental affect your environment is having on you as you traverse it's dangers. I would definitely recommend this game to anyone looking for an escape to the wild in the comfort of your own home, there's a lot more to come for this game and I really do believe it will live up to it's slightly larger opening price tag in the coming releases - I will definitely be playing more and I hope to see a coop aspect added in the future so I can survive with friends too!",True,1709829234,1,0,0.447839111089706421,1,22,22,76561198324588899
1394960,160428049,GOD GAMES,True,1710300942,0,0,0.468187272548675537,0,113,248,76561199250498670
1394960,209640231,"That's game is so good. Grafic of wild animals is so good, better than soons of the forest. There is an extensive plot and I sincerely recommend it.",True,1763578134,2,1,0.359302729368209839,0,86,86,76561199270136483
1394960,160015201,"This is a survival game that you can tell the developers care about. The game definitely didn't launch perfect, but they are updating this game nonstop and have come a long way. The visuals in this game are top-tier, and for the most part is decently optimized except around a few assets.   The music in the game is also phenomenal, it actually makes you feel hopeless and dreadful, which is exactly what it should be doing when the player is stuck in a snowy forest trying everything they can to survive. Combat has gotten an overhaul and feels WAY better, AI has improved although could still use some improvement, and the devs have been adding lots of extra content such as a new gamemode and a continuation of the extremely short story on launch. The game is not multiplayer however I feel it that is a good choice to build on atmosphere and horror. I would still love to see it though.",True,1709786028,0,0,0.476190477609634399,0,186,614,76561198987712799
1394960,159987940,"Great and fun game. A few bugs and glitches as to be expected with an early access game, but the gameplay itself is incredible!",True,1709751963,5,0,0.465836912393569946,0,30,39,76561198046226619
1394960,209894414,"Surprisingly fun so far, been doing the story mode and its pretty good.

Pros:
- Good voice acting
- Interesting storyline
- Interesting survival mechanics
- Plenty of resource types and a good list of craftables (so far)
- Smooth performance, had a couple of FPS spikes but that's all
- Nice graphics and effects
- Relaxing pace

Cons:
- Hit a few bugs, reload fixed them
- Instructions/quests can be a little sparse at times, they tend to be locational triggers so you need to move around sometimes just to get the next objective.
- Sanity mechanic is not explained enough, including how to combat it.

Overall it feels well made and professional.",True,1763861965,0,1,0.476190477609634399,0,163,163,76561197973598382
1394960,212816197,"A bit rough around the edges. 
But far more fun than others of this kind.
cant wait to play more later on.. but its late and im pooped out.",True,1765151666,0,0,0.5,0,143,143,76561198009939868
1394960,196964763,Definitely isn't a perfect game but the potential is there. If the devs keep at this could be something special.,True,1749647139,0,0,0.5,0,65,78,76561199788266936
1394960,209480645,"Bardzo fajna gra!
Wintert Survival ma świetny zimowy klimat i wciągającą rozgrywkę. Eksploracja i zbieranie zasobów sprawiają dużo frajdy, a atmosfera trzyma od początku do końca. Polecam fanom survivalu!",True,1763398221,3,1,0.447204113006591797,0,94,94,76561199167652643
1394960,163475530,"It is a good game and i will recomend it, lots of fun and things to do. You should try it for yourself.",True,1713922047,2,1,0.472425580024719238,0,125,1242,76561198342364145
1394960,160067365,"At the time of this review I'm a little over an hour into this game (on story mode) and for an early release -  so far it's great!

I have yet to have the game crash, nor have I encountered any bugs whatsoever. The only thing related to actual operation I have experienced is a little bit (and I mean literally a few seconds) of lagging with a tad bit of rubber band affect. Being an early release, the optimization isn't bad at all. With that being said I have a pretty strong laptop that hasn't blinked an eye at any game I've played on is this far. I haven't messed with any settings at all. Literally loaded the game, started a game and played. So who knows maybe if I try testing the graphics I'll run into some issues.

The game play I feel is pretty intuitive if you've ever played a survival game. Yes there are a couple keys that were different than most other games, but not so obscure I needed to look at the bindings to figure out. It might help if I pay attention to hints also.

The only thing I would say is a con, is the saving. You can only save at a bed, so if you're like me and forget to save before you venture out, you may be out some game time. Other than that this is solid and for an early release I see the promise and am hopeful for what comes between now and full release.",True,1709852425,4,0,0.521814465522766113,0,75,1487,76561198924903946
